"id","offer","offer_value","rpe","vpe","ape","choice"
"657cbd52949ddd9d3426dbba","offer15","0.2",-0.05,-102,-8,"0"
"657cbd52949ddd9d3426dbba","offer16","0.35",-0.15,-124,-27,"0"
"657cbd52949ddd9d3426dbba","offer17","0.3",-0.05,-164,-117,"1"
"657cbd52949ddd9d3426dbba","offer18","0.25",0.05,-1,39,"0"
"657cbd52949ddd9d3426dbba","offer19","0.4",0.05,-235,-2,"1"
"657cbd52949ddd9d3426dbba","offer20","0.1",-0.15,-236,3,"1"
"63c1d50895843298a2267943","offer1","0.3",0,-18,12,"1"
"63c1d50895843298a2267943","offer2","0.15",-0.2,-57,-4,"1"
"63c1d50895843298a2267943","offer3","0.5",0.2,144,163,"0"
"63c1d50895843298a2267943","offer4","0.05",-0.3,-66,-70,"1"
"63c1d50895843298a2267943","offer5","0.05",-0.3,-51,8,"1"
"63c1d50895843298a2267943","offer6","0.15",-0.2,-20,14,"1"
"63c1d50895843298a2267943","offer7","0.3",-0.1,-35,-24,"1"
"63c1d50895843298a2267943","offer8","0.2",-0.15,-18,-48,"1"
"63c1d50895843298a2267943","offer9","0.35",0,-43,-21,"1"
"63c1d50895843298a2267943","offer10","0.45",0.1,135,152,"0"
"63c1d50895843298a2267943","offer11","0.5",0.05,106,73,"0"
"63c1d50895843298a2267943","offer12","0.1",-0.25,-32,-65,"1"
"63c1d50895843298a2267943","offer13","0.1",-0.35,-42,-70,"1"
"63c1d50895843298a2267943","offer14","0.2",-0.15,-38,-7,"1"
"63c1d50895843298a2267943","offer15","0.45",0,116,108,"0"
"63c1d50895843298a2267943","offer16","0.4",0.05,23,135,"0"
"63c1d50895843298a2267943","offer17","0.4",0.1,21,-6,"0"
"63c1d50895843298a2267943","offer18","0.25",-0.2,-56,-48,"1"
"63c1d50895843298a2267943","offer19","0.25",-0.1,-15,-21,"1"
"63c1d50895843298a2267943","offer20","0.35",-0.1,-27,-98,"1"
"5f46cd85e858dd0a24269315","offer1","0.25",-0.15,21,2,"0"
"5f46cd85e858dd0a24269315","offer2","0.2",-0.05,-391,-15,"0"
"5f46cd85e858dd0a24269315","offer3","0.1",-0.35,6,-7,"0"
"5f46cd85e858dd0a24269315","offer4","0.15",-0.1,-13,24,"0"
"5f46cd85e858dd0a24269315","offer5","0.25",-0.1,-30,5,"0"
"5f46cd85e858dd0a24269315","offer6","0.1",-0.15,-398,9,"0"
"5f46cd85e858dd0a24269315","offer7","0.2",0.05,-376,10,"0"
"5f46cd85e858dd0a24269315","offer8","0.4",0.15,-392,-18,"0"
"5f46cd85e858dd0a24269315","offer9","0.5",0.35,-323,-3,"0"
"5f46cd85e858dd0a24269315","offer10","0.45",0.1,16,-5,"0"
"5f46cd85e858dd0a24269315","offer11","0.45",0.3,20,-4,"0"
"5f46cd85e858dd0a24269315","offer12","0.35",0.2,24,-1,"0"
"5f46cd85e858dd0a24269315","offer13","0.05",-0.4,-395,11,"0"
"5f46cd85e858dd0a24269315","offer14","0.5",0.15,-437,-6,"1"
"5f46cd85e858dd0a24269315","offer15","0.3",0.05,-390,5,"1"
"5f46cd85e858dd0a24269315","offer16","0.35",0.2,-12,-7,"0"
"5f46cd85e858dd0a24269315","offer17","0.15",-0.2,-14,-4,"0"
"5f46cd85e858dd0a24269315","offer18","0.3",0.05,-414,-13,"0"
"5f46cd85e858dd0a24269315","offer19","0.4",-0.05,-372,-2,"0"
"5f46cd85e858dd0a24269315","offer20","0.05",-0.4,-408,29,"0"
"6463695c18c68eee514fd3a3","offer1","0.05",-0.45,-431,13,"1"
"6463695c18c68eee514fd3a3","offer2","0.1",-0.25,-29,-448,"1"
"6463695c18c68eee514fd3a3","offer3","0.05",-0.35,-180,136,"1"
"6463695c18c68eee514fd3a3","offer4","0.2",-0.3,-291,-194,"1"
"6463695c18c68eee514fd3a3","offer5","0.15",-0.25,-219,-200,"1"
"6463695c18c68eee514fd3a3","offer6","0.2",-0.3,-158,-189,"0"
"6463695c18c68eee514fd3a3","offer7","0.15",-0.3,-113,152,"1"
"6463695c18c68eee514fd3a3","offer8","0.25",-0.25,-343,17,"1"
"6463695c18c68eee514fd3a3","offer9","0.35",-0.05,55,-3,"0"
"6463695c18c68eee514fd3a3","offer10","0.3",0.05,14,-13,"0"
"6463695c18c68eee514fd3a3","offer11","0.25",-0.05,-85,29,"1"
"6463695c18c68eee514fd3a3","offer12","0.35",-0.15,11,11,"0"
"6463695c18c68eee514fd3a3","offer13","0.1",-0.1,-118,52,"1"
"6463695c18c68eee514fd3a3","offer14","0.3",-0.1,-162,-170,"0"
"6463695c18c68eee514fd3a3","offer15","0.4",0,352,34,"0"
"6463695c18c68eee514fd3a3","offer16","0.4",-0.05,7,-66,"0"
"6463695c18c68eee514fd3a3","offer17","0.45",0.4,409,-62,"0"
"6463695c18c68eee514fd3a3","offer18","0.5",0,-27,19,"0"
"6463695c18c68eee514fd3a3","offer19","0.45",0.05,264,235,"0"
"6463695c18c68eee514fd3a3","offer20","0.5",0.1,149,247,"0"
"657acd01e01645c641beacaa","offer1","0.05",-0.4,67,88,"0"
"657acd01e01645c641beacaa","offer2","0.15",-0.35,2,449,"0"
"657acd01e01645c641beacaa","offer3","0.4",-0.05,-119,-121,"0"
"657acd01e01645c641beacaa","offer4","0.25",-0.05,22,434,"0"
"657acd01e01645c641beacaa","offer5","0.3",-0.2,4,11,"0"
"657acd01e01645c641beacaa","offer6","0.3",-0.2,69,16,"0"
"657acd01e01645c641beacaa","offer7","0.05",-0.4,68,14,"0"
"657acd01e01645c641beacaa","offer8","0.2",-0.15,39,449,"0"
"657acd01e01645c641beacaa","offer9","0.5",0,37,-437,"1"
"657acd01e01645c641beacaa","offer10","0.15",-0.35,10,-61,"0"
"657acd01e01645c641beacaa","offer11","0.1",-0.2,-232,-85,"0"
"657acd01e01645c641beacaa","offer12","0.4",0.25,-14,108,"0"
"657acd01e01645c641beacaa","offer13","0.5",0,-392,-450,"1"
"657acd01e01645c641beacaa","offer14","0.45",0.25,17,19,"0"
"657acd01e01645c641beacaa","offer15","0.35",-0.15,117,64,"0"
"657acd01e01645c641beacaa","offer16","0.25",-0.25,32,104,"0"
"657acd01e01645c641beacaa","offer17","0.1",-0.4,183,149,"0"
"657acd01e01645c641beacaa","offer18","0.35",-0.15,-42,-84,"0"
"657acd01e01645c641beacaa","offer19","0.45",-0.05,-15,-38,"0"
"657acd01e01645c641beacaa","offer20","0.2",-0.2,145,345,"0"
"6413c7853eba2b2215197ff4","offer1","0.4",-0.1,-263,1,"0"
"6413c7853eba2b2215197ff4","offer2","0.2",-0.3,-452,107,"1"
"6413c7853eba2b2215197ff4","offer3","0.05",-0.45,-443,161,"1"
"6413c7853eba2b2215197ff4","offer4","0.25",-0.25,-354,71,"0"
"6413c7853eba2b2215197ff4","offer5","0.05",-0.45,-381,95,"1"
"6413c7853eba2b2215197ff4","offer6","0.4",-0.1,-7,-32,"0"
"6413c7853eba2b2215197ff4","offer7","0.3",-0.2,-327,-137,"0"
"6413c7853eba2b2215197ff4","offer8","0.15",-0.35,-412,169,"1"
"6413c7853eba2b2215197ff4","offer9","0.45",-0.05,-1,3,"0"
"6413c7853eba2b2215197ff4","offer10","0.35",-0.15,-230,3,"0"
"6413c7853eba2b2215197ff4","offer11","0.2",-0.3,-452,76,"1"
"6413c7853eba2b2215197ff4","offer12","0.25",-0.25,-279,34,"1"
"6413c7853eba2b2215197ff4","offer13","0.1",-0.4,-347,29,"1"
"6413c7853eba2b2215197ff4","offer14","0.35",-0.15,-226,-3,"0"
"6413c7853eba2b2215197ff4","offer15","0.5",0,11,119,"0"
"6413c7853eba2b2215197ff4","offer16","0.3",-0.2,-268,-56,"0"
"6413c7853eba2b2215197ff4","offer17","0.1",-0.4,-418,47,"1"
"6413c7853eba2b2215197ff4","offer18","0.15",-0.35,-389,161,"1"
"6413c7853eba2b2215197ff4","offer19","0.5",0,15,165,"0"
"6413c7853eba2b2215197ff4","offer20","0.45",-0.05,-6,95,"0"
"5fecec76827f81eea8e1796d","offer1","0.3",-0.15,-402,22,"0"
"5fecec76827f81eea8e1796d","offer2","0.2",-0.25,-418,59,"0"
"5fecec76827f81eea8e1796d","offer3","0.1",-0.4,-415,49,"1"
"5fecec76827f81eea8e1796d","offer4","0.3",-0.15,-346,48,"0"
"5fecec76827f81eea8e1796d","offer5","0.05",-0.4,-358,131,"1"
"5fecec76827f81eea8e1796d","offer6","0.4",0,-215,-9,"0"
"5fecec76827f81eea8e1796d","offer7","0.2",-0.25,-374,-28,"0"
"5fecec76827f81eea8e1796d","offer8","0.35",-0.1,-269,77,"0"
"5fecec76827f81eea8e1796d","offer9","0.15",-0.3,-295,0,"1"
"5fecec76827f81eea8e1796d","offer10","0.4",-0.05,-180,-8,"0"
"5fecec76827f81eea8e1796d","offer11","0.05",-0.45,-414,2,"1"
"5fecec76827f81eea8e1796d","offer12","0.15",-0.3,-253,2,"1"
"5fecec76827f81eea8e1796d","offer13","0.5",0.05,58,31,"0"
"5fecec76827f81eea8e1796d","offer14","0.25",-0.25,-332,12,"0"
"5fecec76827f81eea8e1796d","offer15","0.45",-0.05,10,-3,"0"
"5fecec76827f81eea8e1796d","offer16","0.25",-0.2,-261,-13,"0"
"5fecec76827f81eea8e1796d","offer17","0.1",-0.35,-300,126,"1"
"5fecec76827f81eea8e1796d","offer18","0.45",0,-48,1,"0"
"5fecec76827f81eea8e1796d","offer19","0.35",-0.1,-232,-38,"0"
"5fecec76827f81eea8e1796d","offer20","0.5",0.05,-377,51,"0"
"5f6666e43be0b923d23c8df8","offer1","0.2",-0.15,-118,46,"1"
"5f6666e43be0b923d23c8df8","offer2","0.45",0.15,222,237,"0"
"5f6666e43be0b923d23c8df8","offer3","0.05",-0.25,-216,27,"1"
"5f6666e43be0b923d23c8df8","offer4","0.15",-0.35,-224,56,"1"
"5f6666e43be0b923d23c8df8","offer5","0.3",0.1,-8,-35,"0"
"5f6666e43be0b923d23c8df8","offer6","0.1",-0.2,-250,172,"1"
"5f6666e43be0b923d23c8df8","offer7","0.2",-0.3,-279,-52,"1"
"5f6666e43be0b923d23c8df8","offer8","0.45",0.15,194,228,"0"
"5f6666e43be0b923d23c8df8","offer9","0.05",-0.45,-241,180,"1"
"5f6666e43be0b923d23c8df8","offer10","0.4",0.1,40,110,"0"
"5f6666e43be0b923d23c8df8","offer11","0.3",0,3,12,"0"
"5f6666e43be0b923d23c8df8","offer12","0.35",0.05,37,8,"0"
"5f6666e43be0b923d23c8df8","offer13","0.25",-0.25,2,7,"0"
"5f6666e43be0b923d23c8df8","offer14","0.5",0.2,69,154,"0"
"5f6666e43be0b923d23c8df8","offer15","0.25",-0.1,-53,-4,"1"
"5f6666e43be0b923d23c8df8","offer16","0.1",-0.05,-237,111,"1"
"5f6666e43be0b923d23c8df8","offer17","0.15",-0.2,-166,-1,"1"
"5f6666e43be0b923d23c8df8","offer18","0.4",-0.1,18,103,"0"
"5f6666e43be0b923d23c8df8","offer19","0.35",0.1,11,30,"0"
"5f6666e43be0b923d23c8df8","offer20","0.5",0.25,221,222,"0"
"65341e847687a1235b1bee61","offer1","0.1",-0.3,-279,86,"1"
"65341e847687a1235b1bee61","offer2","0.25",0.1,56,52,"1"
"65341e847687a1235b1bee61","offer3","0.3",-0.1,-135,-163,"0"
"65341e847687a1235b1bee61","offer4","0.5",0,76,154,"0"
"65341e847687a1235b1bee61","offer5","0.05",-0.1,-287,-3,"1"
"65341e847687a1235b1bee61","offer6","0.2",-0.1,-218,120,"1"
"65341e847687a1235b1bee61","offer7","0.25",-0.15,-136,24,"0"
"65341e847687a1235b1bee61","offer8","0.35",0.25,209,128,"0"
"65341e847687a1235b1bee61","offer9","0.45",0.2,207,115,"0"
"65341e847687a1235b1bee61","offer10","0.15",-0.15,-178,-3,"1"
"65341e847687a1235b1bee61","offer11","0.3",-0.2,-117,88,"0"
"65341e847687a1235b1bee61","offer12","0.35",-0.15,-26,-73,"0"
"65341e847687a1235b1bee61","offer13","0.05",-0.35,-211,266,"1"
"65341e847687a1235b1bee61","offer14","0.15",-0.35,-229,-260,"1"
"65341e847687a1235b1bee61","offer15","0.1",-0.3,-201,139,"1"
"65341e847687a1235b1bee61","offer16","0.5",0.05,126,55,"0"
"65341e847687a1235b1bee61","offer17","0.2",0.05,-40,19,"1"
"65341e847687a1235b1bee61","offer18","0.4",-0.1,4,-2,"0"
"65341e847687a1235b1bee61","offer19","0.45",-0.05,61,3,"0"
"65341e847687a1235b1bee61","offer20","0.4",0.15,135,45,"0"
"6476b68d90c09af88f39e1a5","offer1","0.3",-0.05,-45,-29,"0"
"6476b68d90c09af88f39e1a5","offer2","0.2",-0.2,-163,-116,"1"
"6476b68d90c09af88f39e1a5","offer3","0.4",0,31,19,"0"
"6476b68d90c09af88f39e1a5","offer4","0.5",0.15,51,60,"0"
"6476b68d90c09af88f39e1a5","offer5","0.15",-0.2,-229,-138,"1"
"6476b68d90c09af88f39e1a5","offer6","0.45",0.05,40,52,"0"
"6476b68d90c09af88f39e1a5","offer7","0.3",-0.1,-95,-58,"0"
"6476b68d90c09af88f39e1a5","offer8","0.25",-0.15,-129,-126,"0"
"6476b68d90c09af88f39e1a5","offer9","0.2",-0.25,-318,-1,"0"
"6476b68d90c09af88f39e1a5","offer10","0.35",-0.15,-138,-38,"0"
"6476b68d90c09af88f39e1a5","offer11","0.4",0,-7,-42,"0"
"6476b68d90c09af88f39e1a5","offer12","0.1",-0.3,-374,-116,"1"
"6476b68d90c09af88f39e1a5","offer13","0.35",-0.15,-14,-60,"0"
"6476b68d90c09af88f39e1a5","offer14","0.05",-0.3,-363,12,"1"
"6476b68d90c09af88f39e1a5","offer15","0.05",-0.35,-413,-117,"1"
"6476b68d90c09af88f39e1a5","offer16","0.25",-0.1,-39,0,"0"
"6476b68d90c09af88f39e1a5","offer17","0.15",-0.2,-276,-70,"0"
"6476b68d90c09af88f39e1a5","offer18","0.45",-0.05,27,-21,"0"
"6476b68d90c09af88f39e1a5","offer19","0.1",-0.25,-358,-136,"1"
"6476b68d90c09af88f39e1a5","offer20","0.5",0.1,67,64,"0"
"5dc9f3a0e2633171257d503e","offer1","0.35",-0.15,-243,-147,"0"
"5dc9f3a0e2633171257d503e","offer2","0.2",-0.1,-8,-4,"0"
"5dc9f3a0e2633171257d503e","offer3","0.05",-0.2,8,-146,"0"
"5dc9f3a0e2633171257d503e","offer4","0.1",-0.25,5,-193,"0"
"5dc9f3a0e2633171257d503e","offer5","0.4",0.15,3,216,"0"
"5dc9f3a0e2633171257d503e","offer6","0.05",-0.3,10,-203,"0"
"5dc9f3a0e2633171257d503e","offer7","0.45",0.15,224,109,"0"
"5dc9f3a0e2633171257d503e","offer8","0.1",0,-256,-52,"0"
"5dc9f3a0e2633171257d503e","offer9","0.35",0.05,-3,2,"0"
"5dc9f3a0e2633171257d503e","offer10","0.4",0.15,473,191,"0"
"5dc9f3a0e2633171257d503e","offer11","0.25",-0.15,-2,-248,"0"
"5dc9f3a0e2633171257d503e","offer12","0.45",0.25,31,54,"0"
"5dc9f3a0e2633171257d503e","offer13","0.3",-0.2,-205,-202,"0"
"5dc9f3a0e2633171257d503e","offer14","0.5",0.3,229,297,"0"
"5dc9f3a0e2633171257d503e","offer15","0.5",0,6,11,"0"
"5dc9f3a0e2633171257d503e","offer16","0.15",-0.35,-450,-396,"0"
"5dc9f3a0e2633171257d503e","offer17","0.3",0.05,47,26,"0"
"5dc9f3a0e2633171257d503e","offer18","0.15",-0.35,-284,-418,"0"
"5dc9f3a0e2633171257d503e","offer19","0.2",-0.3,22,-178,"0"
"5dc9f3a0e2633171257d503e","offer20","0.25",-0.05,-8,7,"0"
"5f0a7dec44c42c19a6c9f6d9","offer1","0.1",-0.15,-137,110,"0"
"5f0a7dec44c42c19a6c9f6d9","offer2","0.1",-0.15,-247,-45,"0"
"5f0a7dec44c42c19a6c9f6d9","offer3","0.25",0.1,12,-53,"0"
"5f0a7dec44c42c19a6c9f6d9","offer4","0.4",0.15,25,4,"0"
"5f0a7dec44c42c19a6c9f6d9","offer5","0.4",0.15,3,6,"0"
"5f0a7dec44c42c19a6c9f6d9","offer6","0.3",0.1,65,23,"0"
"5f0a7dec44c42c19a6c9f6d9","offer7","0.5",0.35,284,100,"0"
"5f0a7dec44c42c19a6c9f6d9","offer8","0.3",0.1,30,-7,"0"
"5f0a7dec44c42c19a6c9f6d9","offer9","0.45",0.25,122,2,"0"
"5f0a7dec44c42c19a6c9f6d9","offer10","0.15",-0.1,-139,67,"0"
"5f0a7dec44c42c19a6c9f6d9","offer11","0.35",0.2,88,78,"0"
"5f0a7dec44c42c19a6c9f6d9","offer12","0.05",-0.05,-140,45,"0"
"5f0a7dec44c42c19a6c9f6d9","offer13","0.05",-0.15,-159,89,"0"
"5f0a7dec44c42c19a6c9f6d9","offer14","0.2",0,-102,35,"0"
"5f0a7dec44c42c19a6c9f6d9","offer15","0.15",-0.05,-70,-73,"0"
"5f0a7dec44c42c19a6c9f6d9","offer16","0.35",0.2,34,4,"0"
"5f0a7dec44c42c19a6c9f6d9","offer17","0.45",0.2,59,39,"0"
"5f0a7dec44c42c19a6c9f6d9","offer18","0.25",0.05,7,-62,"0"
"5f0a7dec44c42c19a6c9f6d9","offer19","0.5",0.3,236,76,"0"
"5f0a7dec44c42c19a6c9f6d9","offer20","0.2",0.05,-83,-25,"0"
"65a638b22dbe6f0426efd112","offer1","0.05",-0.4,-421,-45,"1"
"65a638b22dbe6f0426efd112","offer2","0.25",-0.1,1,-20,"0"
"65a638b22dbe6f0426efd112","offer3","0.05",-0.3,-453,219,"1"
"65a638b22dbe6f0426efd112","offer4","0.1",-0.2,-231,-144,"1"
"65a638b22dbe6f0426efd112","offer5","0.25",-0.15,-101,-98,"0"
"65a638b22dbe6f0426efd112","offer6","0.1",-0.2,-54,-50,"1"
"65a638b22dbe6f0426efd112","offer7","0.15",-0.2,-313,-169,"1"
"65a638b22dbe6f0426efd112","offer8","0.2",-0.2,20,-57,"0"
"65a638b22dbe6f0426efd112","offer9","0.15",-0.15,-190,-91,"1"
"65a638b22dbe6f0426efd112","offer10","0.3",-0.05,15,-87,"0"
"65a638b22dbe6f0426efd112","offer11","0.35",0.05,17,-22,"0"
"65a638b22dbe6f0426efd112","offer12","0.2",-0.15,-262,-78,"0"
"65a638b22dbe6f0426efd112","offer13","0.35",0,-6,25,"0"
"65a638b22dbe6f0426efd112","offer14","0.45",0.05,85,67,"0"
"65a638b22dbe6f0426efd112","offer15","0.3",-0.1,71,-45,"0"
"65a638b22dbe6f0426efd112","offer16","0.5",0.15,19,14,"0"
"65a638b22dbe6f0426efd112","offer17","0.4",0,41,-5,"0"
"65a638b22dbe6f0426efd112","offer18","0.45",0.05,19,53,"0"
"65a638b22dbe6f0426efd112","offer19","0.4",0,12,-43,"0"
"65a638b22dbe6f0426efd112","offer20","0.5",0.15,55,152,"0"
"6439425499e2ce910aa4567f","offer1","0.5",0.15,52,32,"0"
"6439425499e2ce910aa4567f","offer2","0.1",-0.25,-107,-141,"0"
"6439425499e2ce910aa4567f","offer3","0.2",-0.15,-12,-11,"0"
"6439425499e2ce910aa4567f","offer4","0.45",0.15,75,55,"0"
"6439425499e2ce910aa4567f","offer5","0.05",-0.3,-307,-291,"1"
"6439425499e2ce910aa4567f","offer6","0.25",-0.1,-10,-20,"0"
"6439425499e2ce910aa4567f","offer7","0.35",0.05,45,48,"0"
"6439425499e2ce910aa4567f","offer8","0.05",-0.35,-146,-167,"1"
"6439425499e2ce910aa4567f","offer9","0.3",-0.05,48,21,"0"
"6439425499e2ce910aa4567f","offer10","0.4",0,10,60,"0"
"6439425499e2ce910aa4567f","offer11","0.2",-0.1,-73,-104,"0"
"6439425499e2ce910aa4567f","offer12","0.45",0.15,47,55,"0"
"6439425499e2ce910aa4567f","offer13","0.1",-0.2,-126,-141,"0"
"6439425499e2ce910aa4567f","offer14","0.25",-0.05,-16,-26,"0"
"6439425499e2ce910aa4567f","offer15","0.35",0.3,123,157,"0"
"6439425499e2ce910aa4567f","offer16","0.5",0.15,121,137,"0"
"6439425499e2ce910aa4567f","offer17","0.3",-0.05,16,6,"0"
"6439425499e2ce910aa4567f","offer18","0.15",-0.25,-99,-77,"0"
"6439425499e2ce910aa4567f","offer19","0.15",-0.15,-82,-83,"0"
"6439425499e2ce910aa4567f","offer20","0.4",0,95,92,"0"
"655727ebfca43fc335260382","offer1","0.1",-0.1,36,170,"0"
"655727ebfca43fc335260382","offer2","0.05",-0.45,375,-197,"0"
"655727ebfca43fc335260382","offer3","0.05",-0.25,36,-72,"0"
"655727ebfca43fc335260382","offer4","0.1",-0.15,-6,14,"0"
"655727ebfca43fc335260382","offer5","0.15",-0.25,-4,-2,"0"
"655727ebfca43fc335260382","offer6","0.15",-0.2,14,34,"0"
"655727ebfca43fc335260382","offer7","0.2",-0.2,-26,-24,"0"
"655727ebfca43fc335260382","offer8","0.25",0,78,2,"0"
"655727ebfca43fc335260382","offer9","0.3",-0.2,-75,198,"0"
"655727ebfca43fc335260382","offer10","0.2",-0.1,-17,-20,"0"
"655727ebfca43fc335260382","offer11","0.25",-0.1,-6,20,"0"
"655727ebfca43fc335260382","offer12","0.3",0.05,-13,16,"0"
"655727ebfca43fc335260382","offer13","0.35",-0.1,-21,-24,"0"
"655727ebfca43fc335260382","offer14","0.4",0.25,18,-51,"0"
"655727ebfca43fc335260382","offer15","0.35",0.05,52,46,"0"
"655727ebfca43fc335260382","offer16","0.45",0.05,-96,-58,"0"
"655727ebfca43fc335260382","offer17","0.4",0.05,7,-15,"0"
"655727ebfca43fc335260382","offer18","0.5",0.1,24,18,"0"
"655727ebfca43fc335260382","offer19","0.45",-0.05,163,174,"0"
"655727ebfca43fc335260382","offer20","0.5",0.5,-15,-60,"0"
"65675f2ae0bb2e4ecb9c539d","offer1","0.05",-0.4,-20,209,"1"
"65675f2ae0bb2e4ecb9c539d","offer2","0.35",0.1,-204,195,"0"
"65675f2ae0bb2e4ecb9c539d","offer3","0.2",-0.2,2,-225,"0"
"65675f2ae0bb2e4ecb9c539d","offer4","0.1",-0.2,8,83,"1"
"65675f2ae0bb2e4ecb9c539d","offer5","0.25",0.1,251,35,"0"
"65675f2ae0bb2e4ecb9c539d","offer6","0.35",0,88,-190,"0"
"65675f2ae0bb2e4ecb9c539d","offer7","0.4",0.2,3,183,"0"
"65675f2ae0bb2e4ecb9c539d","offer8","0.15",-0.15,-50,41,"1"
"65675f2ae0bb2e4ecb9c539d","offer9","0.05",-0.25,13,24,"1"
"65675f2ae0bb2e4ecb9c539d","offer10","0.3",-0.1,-200,22,"0"
"65675f2ae0bb2e4ecb9c539d","offer11","0.3",-0.15,54,-218,"0"
"65675f2ae0bb2e4ecb9c539d","offer12","0.45",0.05,30,81,"0"
"65675f2ae0bb2e4ecb9c539d","offer13","0.45",0.15,242,201,"0"
"65675f2ae0bb2e4ecb9c539d","offer14","0.5",0.3,270,257,"0"
"65675f2ae0bb2e4ecb9c539d","offer15","0.4",0.05,0,218,"0"
"65675f2ae0bb2e4ecb9c539d","offer16","0.2",-0.3,-177,-290,"0"
"65675f2ae0bb2e4ecb9c539d","offer17","0.1",-0.3,-23,-202,"1"
"65675f2ae0bb2e4ecb9c539d","offer18","0.15",-0.25,218,-208,"0"
"65675f2ae0bb2e4ecb9c539d","offer19","0.25",-0.05,70,167,"0"
"65675f2ae0bb2e4ecb9c539d","offer20","0.5",0.25,237,74,"0"
"64812265e9739eed0d51977f","offer1","0.05",-0.35,-97,121,"0"
"64812265e9739eed0d51977f","offer2","0.05",-0.35,0,-2,"0"
"64812265e9739eed0d51977f","offer3","0.1",-0.4,-100,-23,"0"
"64812265e9739eed0d51977f","offer4","0.1",-0.3,54,-71,"0"
"64812265e9739eed0d51977f","offer5","0.3",-0.05,-18,2,"0"
"64812265e9739eed0d51977f","offer6","0.2",-0.3,30,-29,"0"
"64812265e9739eed0d51977f","offer7","0.15",-0.3,-12,139,"0"
"64812265e9739eed0d51977f","offer8","0.2",-0.3,-57,1,"0"
"64812265e9739eed0d51977f","offer9","0.25",-0.2,-84,118,"0"
"64812265e9739eed0d51977f","offer10","0.35",-0.1,14,91,"0"
"64812265e9739eed0d51977f","offer11","0.5",0.05,-40,96,"0"
"64812265e9739eed0d51977f","offer12","0.45",-0.05,97,-19,"0"
"64812265e9739eed0d51977f","offer13","0.5",0.1,35,-32,"0"
"64812265e9739eed0d51977f","offer14","0.3",0,-38,-6,"0"
"64812265e9739eed0d51977f","offer15","0.25",-0.1,-53,-44,"0"
"64812265e9739eed0d51977f","offer16","0.35",-0.05,25,51,"0"
"64812265e9739eed0d51977f","offer17","0.4",-0.05,201,70,"0"
"64812265e9739eed0d51977f","offer18","0.45",0.1,36,124,"0"
"64812265e9739eed0d51977f","offer19","0.4",-0.1,-75,-4,"0"
"64812265e9739eed0d51977f","offer20","0.15",-0.25,-32,-25,"0"
"638fdf87700dd1228bade2e1","offer1","0.1",-0.15,-2,0,"0"
"638fdf87700dd1228bade2e1","offer2","0.2",-0.1,-6,-2,"0"
"638fdf87700dd1228bade2e1","offer3","0.25",-0.05,-2,0,"0"
"638fdf87700dd1228bade2e1","offer4","0.5",0.2,2,0,"0"
"638fdf87700dd1228bade2e1","offer5","0.15",-0.1,1,-4,"0"
"638fdf87700dd1228bade2e1","offer6","0.45",0.2,-3,1,"0"
"638fdf87700dd1228bade2e1","offer7","0.4",0.1,0,-1,"0"
"638fdf87700dd1228bade2e1","offer8","0.4",0.15,-2,-5,"0"
"638fdf87700dd1228bade2e1","offer9","0.5",0.25,-5,5,"0"
"638fdf87700dd1228bade2e1","offer10","0.3",0,0,-1,"0"
"638fdf87700dd1228bade2e1","offer11","0.45",0.2,-3,-3,"0"
"638fdf87700dd1228bade2e1","offer12","0.3",0,-1,-1,"0"
"638fdf87700dd1228bade2e1","offer13","0.05",-0.2,5,-2,"0"
"638fdf87700dd1228bade2e1","offer14","0.05",-0.2,0,2,"0"
"638fdf87700dd1228bade2e1","offer15","0.1",-0.2,0,0,"0"
"638fdf87700dd1228bade2e1","offer16","0.2",-0.1,3,5,"0"
"638fdf87700dd1228bade2e1","offer17","0.35",0.05,-3,2,"0"
"638fdf87700dd1228bade2e1","offer18","0.25",0,-6,10,"0"
"638fdf87700dd1228bade2e1","offer19","0.35",0.1,2,-2,"0"
"638fdf87700dd1228bade2e1","offer20","0.15",-0.15,-5,5,"0"
"6431b44f10493845f0904891","offer1","0.45",0.2,-57,79,"0"
"6431b44f10493845f0904891","offer2","0.05",-0.2,-48,31,"0"
"6431b44f10493845f0904891","offer3","0.05",-0.15,-26,-72,"0"
"6431b44f10493845f0904891","offer4","0.3",0,21,34,"0"
"6431b44f10493845f0904891","offer5","0.3",0,25,33,"0"
"6431b44f10493845f0904891","offer6","0.15",-0.15,-15,35,"0"
"6431b44f10493845f0904891","offer7","0.1",-0.15,-4,26,"0"
"6431b44f10493845f0904891","offer8","0.4",0.15,7,57,"0"
"6431b44f10493845f0904891","offer9","0.2",-0.15,6,-10,"0"
"6431b44f10493845f0904891","offer10","0.35",0.1,28,-26,"0"
"6431b44f10493845f0904891","offer11","0.5",0.2,-25,38,"0"
"6431b44f10493845f0904891","offer12","0.2",-0.1,-3,80,"0"
"6431b44f10493845f0904891","offer13","0.25",-0.1,-12,-68,"0"
"6431b44f10493845f0904891","offer14","0.35",0.1,-6,54,"0"
"6431b44f10493845f0904891","offer15","0.25",0,70,69,"0"
"6431b44f10493845f0904891","offer16","0.1",-0.2,32,17,"0"
"6431b44f10493845f0904891","offer17","0.4",0.15,-52,30,"0"
"6431b44f10493845f0904891","offer18","0.45",0.2,12,-2,"0"
"6431b44f10493845f0904891","offer19","0.15",-0.15,66,-3,"0"
